;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
1042;Titanfall® 2;the best fps game of all time  sadly its very underrated and you cant find a match to play online;0.3;1.0;1.0;104.0;18 May, 2022;False;97
1043;Titanfall® 2;crack fiend playground;9.3;1.0;0.0;114.0;20 May, 2022;False;22
1044;Titanfall® 2;i got this game on sale and am very happy i did so i have not tried the pvp part yet mainly because the reviews on that are so bad but holy heck the campaign is amazing i will be replaying it quite a few times every gun is fun to shoot i love that you get a little short description of guns when you pick them up and the titan aspect of the game makes it super unique it is a fairly short campaign so i would say if that is all you are buying it for wait for a sale;7.2;1.0;2.0;60.0;17 May, 2022;False;465
1046;Titanfall® 2;do not go for the becomes the master achievement it took me an hour to get it and i already had it on ps4;8.4;1.0;0.0;442.0;17 May, 2022;False;105
1047;Titanfall® 2;product received for free  didnt receive my dlc;2.6;1.0;0.0;9.0;18 May, 2022;False;47
1049;Titanfall® 2;yes just yes;7.8;1.0;0.0;16.0;19 May, 2022;False;12
1050;Titanfall® 2;amazing campaign;5.5;1.0;1.0;689.0;17 May, 2022;False;16
1051;Titanfall® 2;ive played a lot of shooters from brs to csgo to siege but titanfall 2 is something different the campaign itself is a masterclass in fps singleplayer campaigns the multiplayer is incredibly enjoyable with other games i get to a point where i burn out i havent felt this with titanfall 2 honestly i hope that somehow the innovations this game has made will inspire movement shooters for years to come there are ddos problems so if its bad when ur playing just install northstar;148.5;1.0;1.0;42.0;20 May, 2022;False;477
1052;Titanfall® 2;best game ive ever played;7.1;1.0;2.0;105.0;18 May, 2022;False;25
1053;Titanfall® 2;i will recommend this with and without northstar clinet if you playing without it then what you need to do is create your own network as the default network is buggy as it will crash your game;23.6;1.0;0.0;85.0;18 May, 2022;False;192
1055;Titanfall® 2;must play;18.2;1.0;0.0;16.0;18 May, 2022;False;9
1056;Titanfall® 2;bt <3<3<3<3;5.0;1.0;0.0;108.0;21 May, 2022;False;11
1057;Titanfall® 2;very good game like it;6.3;1.0;0.0;70.0;20 May, 2022;False;22
1058;Titanfall® 2;one of the best fps story ive played excellent mechanics clear path guide through the maps had a blast the entire time i laughed i cried and i shouted for blood 10/10;10.6;1.0;0.0;201.0;17 May, 2022;False;166
1059;Titanfall® 2;titanfall 3;10.2;1.0;0.0;16.0;20 May, 2022;False;11
1060;Titanfall® 2;very fun first person shooter;70.5;1.0;1.0;35.0;18 May, 2022;False;29
1061;Titanfall® 2;how do i play the first one help;6.7;1.0;0.0;198.0;23 May, 2022;False;32
1062;Titanfall® 2;northstar;4.9;1.0;1.0;10.0;20 May, 2022;False;9
1063;Titanfall® 2;this game is extremely fun to play great level design great graphics posfx performance  and weapons feels just right control is top notch for a shooter using thumbsticks  and it runs perfectly on steamdeck  it is so good it feels like this game was made for the console;9.9;1.0;1.0;223.0;18 May, 2022;False;270
1064;Titanfall® 2;good game;12.1;1.0;0.0;13.0;22 May, 2022;False;9
1065;Titanfall® 2;its fun;17.5;1.0;0.0;19.0;18 May, 2022;False;7
1066;Titanfall® 2;the best fps game sadly the official servers are ddosd but the fan made server browser north star just fixes this issue has good mechanics that takes time to master tons of content and game modes playing this game just never gets old must have in my opinion;7.0;1.0;0.0;2.0;19 May, 2022;False;257
1067;Titanfall® 2;we need titanfall 3;5.3;1.0;0.0;73.0;17 May, 2022;False;19
1068;Titanfall® 2;play it;8.5;1.0;0.0;14.0;18 May, 2022;False;7
1069;Titanfall® 2;great game been playing it since i was about ten;7.6;1.0;0.0;36.0;21 May, 2022;False;48
1070;Titanfall® 2;bussin;8.1;1.0;0.0;19.0;19 May, 2022;False;6
1071;Titanfall® 2;my wife and children have left me simply because i chose to leave them for this masterpiece of a game;6.5;1.0;1.0;44.0;18 May, 2022;False;101
1072;Titanfall® 2;bt is cool;12.7;1.0;0.0;16.0;22 May, 2022;False;10
1073;Titanfall® 2;titanfall 3;43.8;1.0;0.0;29.0;20 May, 2022;False;11
1074;Titanfall® 2;b-d more like big buddy 9/10;19.5;1.0;0.0;27.0;19 May, 2022;False;28
1076;Titanfall® 2;product received for free  bt;8.8;1.0;0.0;86.0;20 May, 2022;False;29
1077;Titanfall® 2;product received for free  good;10.6;1.0;0.0;2.0;23 May, 2022;False;31
1079;Titanfall® 2;this game is literally amazing i love it 9/10 i wish more people played it i would try to buy it on sale  pros -the campaign is one of the best campaigns ive ever played -very advanced movement system -cool polished designs + textures -runs well while still looking good ^idk why but i cant say the same for other games i typically have to set quality to low for good fps  cons -multiplayer is kind of lacking lately not too many players servers are slightly laggy -game doesnt receive as much support as other titles like apex legends -takes a bit of time to learn;55.1;1.0;1.0;72.0;16 May, 2022;False;565
1080;Titanfall® 2;fortnite 24;13.9;1.0;0.0;34.0;21 May, 2022;False;11
1081;Titanfall® 2;still holding out nicely even after almost 6 years;18.5;1.0;0.0;3.0;19 May, 2022;False;50
1082;Titanfall® 2;big titan go funni punch make brain happy;5.5;1.0;0.0;21.0;21 May, 2022;False;41
1083;Titanfall® 2;good game;6.9;1.0;0.0;10.0;22 May, 2022;False;9
1085;Titanfall® 2;tianfal;4.3;1.0;1.0;72.0;19 May, 2022;False;7
1086;Titanfall® 2;ive had fun jumping double-jumping wall-running jumping to opposite wall wall-running again jumping double-jumping kicking enemies on their heads while falling above them shooting other enemies sprinting while shooting sliding while shooting covering and then reloading then jumping again and shooting enemies by surprise additionally laser core on titan goes brrr brrr;8.3;1.0;0.0;54.0;17 May, 2022;False;369
1087;Titanfall® 2;titanfall 2 hold the titan please;2.2;1.0;0.0;136.0;18 May, 2022;False;33
1088;Titanfall® 2;havent played much on pc but all i will say is to anyone who is thinking about buying this game and is seeing all of the news about the mass ddos raids do not let it deter you you can download the northstar client for completely free northstar is a mod that allows anyone to create a private server making it very hard to hack all at once give it a try this game is amazing and it sucks that respawn refuses to fix this massive problem;7.4;1.0;1.0;39.0;16 May, 2022;False;435
1090;Titanfall® 2;im not an expert in fps games but any game in which i have to ask what timeline i left my giant mech in has to be something special;25.7;1.0;0.0;180.0;23 May, 2022;False;131
1091;Titanfall® 2;amazing movement really smooth gunplay the guns are from apex legends but they may feel different the titans are balanced in my opinion ive only played a bit of the campaign but i am excited for what comes next;13.8;1.0;0.0;9.0;21 May, 2022;False;210
1096;Titanfall® 2;game mechanics are awesome and the graphics and everything totally worth the purchase;7.9;1.0;0.0;10.0;21 May, 2022;False;85
1098;Titanfall® 2;big boy;10.8;1.0;0.0;171.0;22 May, 2022;False;7
1099;Titanfall® 2;possibly the greatest first person shooter ever made perfect campaign fun multiplayer highly recommend;8.8;1.0;1.0;7.0;20 May, 2022;False;102
1100;Titanfall® 2;the game doesnt start for me buut i have played this game and its amazing;0.2;1.0;2.0;10.0;17 May, 2022;False;73
1101;Titanfall® 2;game gameplay is great campaign is also great but the servers are not;7.7;1.0;0.0;45.0;22 May, 2022;False;69
1102;Titanfall® 2;its fun helped me regain my aim youve got to be fast and accurate in this game and thats why a love it;3.5;1.0;0.0;34.0;19 May, 2022;False;102
1103;Titanfall® 2;bra spel;7.8;1.0;0.0;46.0;16 May, 2022;False;8
1105;Titanfall® 2;bt7274 is my daddy;5.9;1.0;0.0;32.0;20 May, 2022;False;18
1106;Titanfall® 2;download northstar if you want to play online the official servers have security vulnrabilities that can leave your origin account compromised;7.8;1.0;0.0;60.0;22 May, 2022;False;142
1107;Titanfall® 2;grenade go boomm;4.8;1.0;0.0;30.0;22 May, 2022;False;16
1108;Titanfall® 2;great game;19.1;1.0;0.0;18.0;22 May, 2022;False;10
1109;Titanfall® 2;it the best;19.3;1.0;0.0;28.0;20 May, 2022;False;11
1110;Titanfall® 2;i played the campaign a few years ago of this and its as good as i remember it being;3.9;1.0;0.0;12.0;21 May, 2022;False;84
1111;Titanfall® 2;im 100% in love with this game;17.1;1.0;0.0;254.0;19 May, 2022;False;30
1112;Titanfall® 2;one of if not the best fps games i have ever played the single player is fantastic and a fun experience the multiplayer is unplayable thanks to hackers and the game being abandoned by the creators i still recommend this game for the campaign alone;58.0;1.0;0.0;422.0;23 May, 2022;False;247
1113;Titanfall® 2;probably the best fps campaign after doom;6.7;1.0;0.0;43.0;23 May, 2022;False;41
1114;Titanfall® 2;funny robo man go weeeeeeeeeeeeeeeeeeee then death 10/10;3.3;1.0;1.0;13.0;19 May, 2022;False;56
1115;Titanfall® 2;best fps around;30.8;1.0;0.0;8.0;22 May, 2022;False;15
1116;Titanfall® 2;having played both titanfall 2 and team fortress 2 i can certainly say that both games are amazing and deserve more respect from their developers;7.2;1.0;1.0;36.0;16 May, 2022;False;145
1117;Titanfall® 2;amazing game probably my favorite movement out of any the servers are messed up but there is a community mod called northstar that works pretty well;95.7;1.0;0.0;47.0;19 May, 2022;False;148
1118;Titanfall® 2;very fun;45.5;1.0;0.0;105.0;20 May, 2022;False;8
1119;Titanfall® 2;awesome agme;74.1;1.0;0.0;46.0;20 May, 2022;False;12
1120;Titanfall® 2;its a great game with fancy mechanics and a great story because of a reason which i dont know i wasnt able to run the multiplayer but only campaign itself was really solid i would recommend;14.8;1.0;0.0;27.0;16 May, 2022;False;189
1121;Titanfall® 2;big robots are cool;9.9;1.0;0.0;20.0;20 May, 2022;False;19
1122;Titanfall® 2;good game;10.5;1.0;0.0;298.0;22 May, 2022;False;9
1123;Titanfall® 2;product refunded  yuh;0.1;1.0;4.0;50.0;17 May, 2022;False;21
1124;Titanfall® 2;mmmmmmmmmmmmmmmmmmhmmmmmmmmmmmmhmhmmmmmmmmmmmmm i lik titan vere kewl gam if server is ded get northstar client https//r2northstargitbookio/r2northstar-wiki/installing-northstar/northstar-installers az u can cee i hav gud gramar becuz i play dis gam a lot get gam 10/10  in all seriousness this games campaign is really good enjoyable and satisfying multiplayer with northstar is very cool movement is sexy as better than cod iw also goes onsale a lot  get gam;9.8;1.0;1.0;33.0;23 May, 2022;False;460
1125;Titanfall® 2;amazing story the community is nice the multiplayer is cool but sadly many many hackers recamend using northstar client to play online;3.4;1.0;0.0;7.0;18 May, 2022;False;134
1127;Titanfall® 2;best game;14.1;1.0;0.0;14.0;17 May, 2022;False;9
1128;Titanfall® 2;great game amazing campaign;10.8;1.0;1.0;37.0;17 May, 2022;False;27
1129;Titanfall® 2;movement;5.4;1.0;0.0;48.0;20 May, 2022;False;8
1130;Titanfall® 2;product received for free  the servers is sheet but the game so fun;6.3;1.0;0.0;19.0;18 May, 2022;False;67
1132;Titanfall® 2;awesome game with good graphics and gameplay i recommend;9.9;1.0;0.0;12.0;23 May, 2022;False;56
1133;Titanfall® 2;big robot fly;11.7;1.0;0.0;41.0;18 May, 2022;False;13
1134;Titanfall® 2;the movement is so fun and smooth and the story is great;7.2;1.0;0.0;11.0;16 May, 2022;False;56
1135;Titanfall® 2;this game is very well designed the movement is fast the maps are very good and the gun play is better than call of dutys the titans are all unique and you have to think about how to play every one except legion overall i definetly recommend picking this game up if you can;11.6;1.0;0.0;19.0;22 May, 2022;False;273
