;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
715;Titanfall® 2;campaign was lots of fun;7.3;1.0;0.0;52.0;20 May, 2022;False;24
716;Titanfall® 2;very good game;8.6;1.0;1.0;133.0;20 May, 2022;False;14
717;Titanfall® 2;THE BEST FPS GAME OF ALL TIME  sadly its very underrated and you cant find a match to play online;0.3;1.0;1.0;104.0;18 May, 2022;False;97
719;Titanfall® 2;Bought it on steam just to give it a review 400+ hours on Origin & happily putting more into it Best FPS multiplayer out there;21.7;1.0;0.0;148.0;19 May, 2022;False;126
720;Titanfall® 2;Beat it on PS4 and PC Hard and Regular and I loved both experiences Absolutely recommend Amazing story too 11/10;11.0;1.0;1.0;19.0;17 May, 2022;False;112
723;Titanfall® 2;Great game amazing campaign;10.8;1.0;1.0;37.0;17 May, 2022;False;27
725;Titanfall® 2;Its a fantastic game with a great campaign of perfect length and addictive multiplayer but the thing is THE MULTIPLAYER DOESNT  WORK Im so sick of these multi billion dollar game companies leaving these amazing games just because theyre not  out a million per day If you dont want to work EA just give the tools to the players and theyll fix the problems out of pure love for the game you stupid bastards;1.4;0.0;86.0;99.0;16 May, 2022;False;404
726;Titanfall® 2;The reason i dont like this game that much is because of the checkpoints if you die you have to restart the whole checkpoint all over again please fix these;13.3;0.0;0.0;2.0;19 May, 2022;False;156
727;Titanfall® 2;First you will have some starting issues It downloads some 80GB over Steam at some slow rate Then it installs its own Steam-like gaming platform Then you can run  The single player campaign first becomes can you hit these jump right and then guess where you are supposed to go Just not a good game;12.2;0.0;0.0;99.0;20 May, 2022;False;297
728;Titanfall® 2;6/10 The game is terrible Titan gameplay has so little movement involved it feels like a dps contest rather than anything skill based It is frustrating as hell The decent infantry gameplay isnt enough to save the game I am referring to the single player The multiplayer is horrible I moved on from it;2.6;0.0;1.0;190.0;18 May, 2022;False;300
729;Titanfall® 2;WORST servers in the whole universe Nice game but takes 30 minutes of try to find a match;0.5;0.0;1.0;92.0;18 May, 2022;False;89
730;Titanfall® 2;Really good campaign but please fix online its unplayable;11.5;0.0;0.0;44.0;22 May, 2022;False;57
731;Titanfall® 2;I would love to recommend this game but the servers simply dont work EA or Respawn have given up on providing a reliable online experience Its a shame because the online game play for this game is some of the most unique and engaging Ive ever experienced;33.1;0.0;21.0;511.0;16 May, 2022;False;254
732;Titanfall® 2;Would be great if it did not run threw ORIGIN;2.3;0.0;2.0;128.0;22 May, 2022;False;45
733;Titanfall® 2;DO NOT BUY THIS GAME IN ITS CURRENT STATE Theres a good chance that you just wont be able to open multiplayer;16.7;0.0;3.0;74.0;17 May, 2022;False;109
734;Titanfall® 2;Great game but I cant play it because I am stuck on loading forever;30.6;0.0;0.0;30.0;21 May, 2022;False;67
735;Titanfall® 2;Its awful I cant even play it because it just stops the game;1.8;0.0;0.0;52.0;20 May, 2022;False;60
736;Titanfall® 2;no hold to sprint function wtf how old are these devs;0.5;0.0;0.0;226.0;21 May, 2022;False;53
737;Titanfall® 2;Let me start by saying that this game is absolutely a very good game with very nice graphics and it runs smooth as silk Its probably well worth the money if you play online If youre not into online play though this game is only good when you get it at a MASSIVE discount With only 9 hours of gameplay in offline mode and Ive been slacking with progressing its hard to get value for the money  At the end of the day the storyline is very straightforward and the story is too short but the gameplay itself is very good as are the graphics;9.7;0.0;0.0;240.0;21 May, 2022;False;536
738;Titanfall® 2;do not by this game due to cheaters takeing over it is fully un playable u cant evne log in to the servers at all it just crashes the game the devs have removed the 1st gaem due to the same issue but contine u to leave this game avalable with no warning or info letting u know it is unplayable do not watse your money on this game go get something much better;7.8;0.0;4.0;452.0;18 May, 2022;False;359
739;Titanfall® 2;so i cant use multiplayer so im gonna  kms and batting you be banned on all social media;8.7;0.0;0.0;34.0;21 May, 2022;False;88
740;Titanfall® 2;its a great game  for all 3 minutes of every match you play before you get kicked out of it;1.0;0.0;5.0;57.0;19 May, 2022;False;91
741;Titanfall® 2;POOPY GAME CONSTANT DDOS CANT GET INTO A GAME WITHOUT BEING KICKED OFF SERVER OBI AGREES WITH ME;14.6;0.0;3.0;18.0;17 May, 2022;False;96
743;Titanfall® 2;Average;9.5;0.0;0.0;34.0;21 May, 2022;False;7
745;Titanfall® 2;WARNING TO ALL PROSPECTIVE PLAYERS  The online servers are absolute trash and you MUST HAVE MODS in order to get the servers to matchmake smoothly The average wait time for matchmaking assuming you have no mods is twelve minutes It is a slim chance you actually get to enter a game before the server times out for one of its many arbitrary reasons  If all youre looking for is a single player campaign in the style of games such as Mech Warriors and the like go ahead and get this on a heavy sale  I however will be refunding this hunk o junk and never looking back;1.8;0.0;12.0;138.0;16 May, 2022;False;565
746;Titanfall® 2;oh wow the game it self is awsome i enjoyed every campaign map i played BUT orogin severs are The WORTS thing you will see on the internet dont believe me go ahead but you were warned ;43.2;0.0;4.0;133.0;18 May, 2022;False;184
747;Titanfall® 2;campaign is awesome though only abt 15 hours of gameplay  multiplayer is absolutely unplayable 2 hour loading only to get disconnected;19.6;0.0;1.0;25.0;21 May, 2022;False;134
748;Titanfall® 2;i didnt make to join a server it was loading to try get conection ive read in some websites many people got this problem and EA just dont fix they all say is a know problemm i gave it back;0.4;0.0;1.0;97.0;17 May, 2022;False;188
749;Titanfall® 2;Bought for multiplayer Multiplayer is broken and servers unavailable buy it if you want to play solo pls fix game for others in future;0.3;0.0;0.0;31.0;20 May, 2022;False;134
750;Titanfall® 2;The games story mode is fun if a little short but the multplayer is hard to play as the game kicks you out every 4 seconds as the server are failing;9.5;0.0;0.0;131.0;20 May, 2022;False;148
752;Titanfall® 2;This is for kids with attention span of 5 seconds Not much fun;2.1;0.0;1.0;24.0;22 May, 2022;False;62
753;Titanfall® 2;Game is good and the multiplayer is working but origin sucks;5.0;0.0;0.0;31.0;21 May, 2022;False;60
755;Titanfall® 2;Dont get me wrong i absolutely love the game but Respawn and EA have completely abandoned it Campaign is a MUST  but sadly the multiplayer is completely neglected and abandoned multiplayer still works if you install the north star client but im not reviewing another client im reviewing the state of TF2 and sadly its unplayable used to be a favoritesad to see it go;62.8;0.0;1.0;135.0;21 May, 2022;False;366
756;Titanfall® 2;I love this game but frankly its almost criminal that this game is still purchasable without some kind of disclaimer that it is NONFUNCTIONAL;15.9;0.0;23.0;213.0;17 May, 2022;False;141
757;Titanfall® 2;BEFORE YOU PURCHASE My favorite shooting game I dont know of any that can really match the fun I have had with this game However the servers are all but gone There seems to be no hope for repairing this This means no new events no new maps no new guns no new skins no new titans no new abilities and when the servers still worked a low player count The devs dont care for this game anymore The modding community which could be shut down at any moment is the only reason this game still is playable I love this game so much after my origin account was stolen the first time and origin didnt let me get my account back i bought it again If only apex legends was not the only focus of this company This was truly my favorite shooter;54.5;0.0;2.0;557.0;18 May, 2022;False;729
758;Titanfall® 2;Scammed bunch of hacker and ddos wave that u can enjoy the game but download a thirdparty server cilent;3.7;0.0;0.0;240.0;22 May, 2022;False;103
759;Titanfall® 2;The only reason im reviewing it negative is because of needing a mod to play pvp because of some  hacker  just ruining the game and respawns lack of care to change it;0.4;0.0;7.0;76.0;17 May, 2022;False;166
760;Titanfall® 2; dont buy it;1.4;0.0;0.0;15.0;18 May, 2022;False;12
761;Titanfall® 2;Very buggy;4.0;0.0;0.0;654.0;23 May, 2022;False;10
762;Titanfall® 2;Product received for free  just play apex EA is at least still focusing on that game;6.8;0.0;1.0;67.0;16 May, 2022;False;84
763;Titanfall® 2;Let me play this without Origin please;1.0;0.0;1.0;151.0;21 May, 2022;False;38
764;Titanfall® 2;BT died;4.7;0.0;0.0;47.0;21 May, 2022;False;7
765;Titanfall® 2;go  yourself garbage EA  you all staff go hell theres 3 ttf2 deluxe edition in my origin library but non of them i can launch they all shows i am no longer ea play membership  u  codeur all staff shall go to hell redemption my good mood before i buy that  in steam  youyou all on way hell  you;4.6;0.0;6.0;150.0;16 May, 2022;False;293
766;Titanfall® 2;the  launcher is making it really hard to play something about a qt error;0.6;0.0;0.0;21.0;17 May, 2022;False;73
767;Titanfall® 2;multiplayer doesnt work for  sake;4.2;0.0;0.0;54.0;20 May, 2022;False;33
768;Titanfall® 2;What a god awful mess this game is;3.6;0.0;0.0;98.0;21 May, 2022;False;34
770;Titanfall® 2;server time out at each 2min;13.3;0.0;0.0;153.0;20 May, 2022;False;28
771;Titanfall® 2;Game seems good its nice to have a brain-free FPS once in a while But I dont recommend buying it because but I havent made nearly enough progress to judge because it - requires the Origin launcher to run - seems to crash randomly no other game does this - frequently just doesnt launch or crashes before the level begins requiring a reboot to fix it I hadnt realised it was EA until after Id handed over the money but having read online that seems to explain most of the problems;10.2;0.0;1.0;180.0;19 May, 2022;False;479
773;Titanfall® 2;Love this game but online multiplayer no longer works at all it just repeat kicks you for no reason;18.7;0.0;2.0;122.0;22 May, 2022;False;99
774;Titanfall® 2;Product received for free  dead servers;3.4;0.0;0.0;8.0;23 May, 2022;False;39
775;Titanfall® 2;why i cant join multiplayer ;6.4;0.0;0.0;25.0;22 May, 2022;False;28
776;Titanfall® 2;Dont buy too Many hackers;6.8;0.0;3.0;129.0;17 May, 2022;False;25
777;Titanfall® 2;This game is great there is no better shooter out there That is how I feel This is a FAT DO NOT BUY just for the fact that this game and its support is all ran by EA the worlds most garbage gaming company that gives zero craps about you;8.0;0.0;7.0;271.0;16 May, 2022;False;236
778;Titanfall® 2;Only game modes that arent absolute messes are pilot v pilot and titan v titan but unfortunately the wait times are so long for each that the server times out long before you find a match not worth getting for the multiplayer;1.4;0.0;1.0;169.0;22 May, 2022;False;225
779;Titanfall® 2;Its good;2.0;0.0;1.0;197.0;18 May, 2022;False;8
780;Titanfall® 2;Game is great but cannot recommend in good conscience mutiplayer is completely broken and unplayable and has been apparently known for long time Only buy on sale for $5 for the campaign;0.1;0.0;1.0;113.0;18 May, 2022;False;185
781;Titanfall® 2; ea Ea you fat ;14.8;0.0;4.0;12.0;18 May, 2022;False;15
